Vertex ,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16
141,0.806978541,0.772170964,0.726778635,0.773838384,0.909551862,0.840769372,0.957009316,0.777352006,0.842835831,0.852523021,0.836678865,0.881053509,0.694973387,0.804945511,0.641689921,0.753804531
142,0.795066827,0.860889704,0.980212421,0.840260427,0.897437566,0.802506424,0.853641613,0.628372886,0.701756632,0.744741237,0.788997342,0.618259498,0.656009639,0.710725723,0.988613076,0.732538803
143,0.792816423,0.678439085,0.844312028,0.712273286,0.682797031,0.806629051,0.60220232,0.603065613,0.687627524,0.614688545,0.643210302,0.73554426,0.921034272,0.828819457,0.80506709,0.717395529
144,0.972701488,0.758806016,0.634837107,0.846826606,0.645535357,0.738089257,0.802964775,0.94968901,0.797418632,0.880903506,0.997126736,0.652595648,0.70989261,0.75783043,0.768731271,0.76440843
145,0.963044401,0.885613058,0.843162086,0.723749087,0.929516154,0.982024205,0.928479313,0.600626042,0.854560548,0.620454153,0.703042888,0.62380988,0.841518181,0.874635965,0.645795055,0.753535553
146,0.782494604,0.747621209,0.64841,0.767579116,0.900471219,0.628403066,0.632072006,0.741908517,0.976690285,0.867429059,0.871467983,0.744767996,0.837464316,0.604052474,0.854438419,0.965314779
147,0.845029387,0.949479437,0.889589222,0.648223367,0.960981323,0.626577538,0.813586989,0.65685485,0.604682644,0.768813704,0.718016283,0.794400198,0.830879955,0.617495629,0.649201318,0.823456959
148,0.737266941,0.891669395,0.860916659,0.938241745,0.876997131,0.771972431,0.869186649,0.71015247,0.7225254,0.915594064,0.778567807,0.919352136,0.928968949,0.943024935,0.966654094,0.772394088
149,0.727546727,0.832879499,0.748468969,0.840429667,0.882234345,0.875362007,0.749821155,0.666744081,0.772211735,0.657037658,0.956038814,0.738350984,0.661783899,0.610179104,0.858328955,0.854760927
150,0.736241667,0.628684756,0.763851558,0.724486998,0.870848256,0.8423117,0.745837491,0.687157022,0.995214386,0.781600648,0.875309694,0.656221187,0.79423588,0.611014688,0.802182047,0.985606963
151,0.753682685,0.615598405,0.612382316,0.755194704,0.664009975,0.609340839,0.902485446,0.783409204,0.715697909,0.960033273,0.646455584,0.982367532,0.725586687,0.955361469,0.841177151,0.930682944
152,0.993605265,0.715362175,0.984454194,0.755792758,0.754204762,0.736154842,0.816563043,0.661658017,0.821484594,0.816681925,0.904760725,0.933459985,0.77617654,0.7209333,0.703733959,0.677849535
153,0.623059033,0.736979192,0.708099077,0.986566954,0.823083531,0.738910816,0.83218704,0.655678681,0.7776175,0.850493729,0.795559133,0.76071152,0.997539356,0.952125905,0.849362383,0.827750944
154,0.848264192,0.680524843,0.758055097,0.615783813,0.790218415,0.817209834,0.691099894,0.985611539,0.963781844,0.888857294,0.813354652,0.947987664,0.652260938,0.916203918,0.649928326,0.917684265
155,0.710307027,0.950836232,0.977616838,0.659518388,0.785070242,0.992394951,0.793362974,0.945419009,0.835492609,0.750131963,0.714313422,0.681289236,0.904719277,0.754616203,0.804510185,0.796930192
156,0.830911612,0.946230858,0.992295737,0.763033683,0.931007569,0.905811118,0.829411581,0.982418857,0.680189806,0.643705684,0.941584787,0.775659927,0.938787542,0.957236082,0.624983037,0.953385905
157,0.779327622,0.804172996,0.850637004,0.970553043,0.607646438,0.790737387,0.875088817,0.889082783,0.877012973,0.653774052,0.719758235,0.74348621,0.921774883,0.711503949,0.684281986,0.982979208
158,0.603545314,0.999128342,0.87072852,0.93138772,0.717847759,0.605726111,0.895147807,0.933657839,0.896190453,0.657140115,0.901371169,0.907569113,0.863416206,0.906446373,0.938368576,0.845441646
159,0.635441886,0.795051124,0.631059734,0.763017212,0.762842596,0.626403938,0.739528214,0.64439924,0.923294084,0.97907521,0.62892659,0.982046083,0.80903064,0.719826271,0.63074483,0.800249707
160,0.917806218,0.882834591,0.620090405,0.629160734,0.761149313,0.718116198,0.692953729,0.7124018,0.921393097,0.971691221,0.762041078,0.962444401,0.72859828,0.790574795,0.690411599,0.856190417
161,0.991592446,0.841397238,0.743125634,0.859126978,0.649168271,0.955463632,0.80123358,0.779739897,0.834345915,0.849913545,0.628710322,0.873046888,0.696772672,0.885581053,0.929013918,0.921583403
162,0.821000387,0.808067957,0.657150385,0.91013846,0.708563752,0.798678169,0.713709637,0.653531345,0.851823079,0.621732814,0.899458094,0.727034718,0.600053877,0.804451656,0.618740763,0.710467823
163,0.882790595,0.625075849,0.935735397,0.601527969,0.698729548,0.896361622,0.72650806,0.640756955,0.744093568,0.708157315,0.937084761,0.725339167,0.915572989,0.956748858,0.773526968,0.963977258
164,0.750927222,0.985631367,0.63571581,0.874807707,0.797525616,0.755059522,0.853084751,0.881542837,0.601745308,0.666781235,0.88521842,0.866554165,0.986419002,0.904415116,0.980309083,0.881016201
165,0.719220883,0.642145969,0.912729545,0.857659689,0.619274405,0.744020186,0.982719926,0.800160458,0.773091654,0.783079842,0.68355309,0.747482868,0.747925302,0.620942008,0.907027051,0.766601773
166,0.928871955,0.9401392,0.684797622,0.862941393,0.788912722,0.952062695,0.686296272,0.87112528,0.843100849,0.718120591,0.654640361,0.860655904,0.895438983,0.726250938,0.857933042,0.758052363
167,0.885282753,0.67968611,0.956086001,0.714963839,0.747114395,0.623236781,0.644604885,0.806344761,0.707037071,0.93419209,0.605877355,0.751637619,0.734938219,0.607731052,0.64974736,0.76545707
168,0.797145834,0.761715899,0.812375071,0.83805267,0.603969528,0.785638064,0.985399696,0.807612912,0.871016907,0.724745543,0.909596551,0.909168593,0.808518419,0.990405529,0.650220086,0.606779066
169,0.908063285,0.922862215,0.648082892,0.706233133,0.607020945,0.717323444,0.90925675,0.807184211,0.739238237,0.748695718,0.60054145,0.719920211,0.858583497,0.989677778,0.938824331,0.609437986
170,0.959424242,0.913279365,0.912150449,0.783198304,0.759202117,0.721166292,0.626277944,0.691294145,0.698641454,0.793630828,0.898977763,0.789523931,0.62313778,0.98311592,0.977089728,0.914075817
171,0.996531161,0.817792933,0.98510734,0.630242016,0.746272299,0.690152507,0.678333234,0.65632118,0.848965457,0.912528742,0.83131936,0.658785084,0.924449508,0.854381883,0.755266282,0.869652118
172,0.703961992,0.738076883,0.966994337,0.716201802,0.787995307,0.956056455,0.88308854,0.62488129,0.658921218,0.603136636,0.852368716,0.77906937,0.65370994,0.983173648,0.81186389,0.696757318
173,0.800241428,0.871848133,0.630495687,0.709881526,0.922786196,0.783865948,0.818630857,0.773126401,0.617559977,0.666299912,0.778216655,0.683674186,0.619991611,0.937459866,0.992477012,0.91725715
174,0.941513969,0.696790852,0.98425079,0.678770282,0.980571924,0.997927718,0.884689122,0.992457493,0.827815912,0.703816713,0.774798354,0.837424374,0.629232625,0.848937306,0.992471135,0.67604306
175,0.917038047,0.963159518,0.977480637,0.984054242,0.808583855,0.990923163,0.902924083,0.664668574,0.790760043,0.88733247,0.698936126,0.856246073,0.866640192,0.665079898,0.826034125,0.908650764
176,0.799558266,0.604841247,0.603615388,0.742811738,0.970477627,0.691470712,0.853745476,0.688830348,0.728667996,0.939216836,0.891544577,0.638159711,0.771480808,0.611667905,0.792356059,0.864973605
177,0.647401049,0.715553976,0.75913465,0.96781241,0.997302006,0.61796452,0.904403169,0.748689627,0.756983274,0.901705989,0.967370573,0.980371438,0.830849034,0.742848464,0.915019634,0.700400553
178,0.825629612,0.743431385,0.862652429,0.696159565,0.676637178,0.967295635,0.640721473,0.802383163,0.688341113,0.615571985,0.614407527,0.670088709,0.946708142,0.712991498,0.980183668,0.832648917
179,0.774645676,0.832035534,0.806679354,0.903510502,0.712998426,0.741220157,0.957637721,0.978582605,0.957023291,0.767779198,0.912146201,0.790534293,0.799015941,0.681872044,0.836452121,0.674454359
180,0.73262588,0.942012081,0.682830324,0.628463314,0.627603037,0.976313808,0.802768175,0.763764829,0.924351432,0.934330371,0.732876413,0.877447223,0.908449126,0.861860275,0.66063803,0.950353233
181,0.815637821,0.712988971,0.770091274,0.615028436,0.65114672,0.9062187,0.600004654,0.766626331,0.809004072,0.621853768,0.989231265,0.690450132,0.721679488,0.721577005,0.692166665,0.600589529
182,0.891737918,0.9867382,0.689717393,0.865218877,0.896758531,0.939370152,0.769051679,0.721172362,0.730118054,0.885048533,0.926711787,0.672645587,0.748376403,0.960776079,0.922677408,0.993943361
183,0.901699304,0.75727808,0.836255134,0.864405702,0.631382327,0.817798784,0.883728331,0.666928522,0.912252687,0.833509112,0.980888714,0.616968919,0.706130455,0.840621552,0.718623965,0.885769666
184,0.903602113,0.641006386,0.805541786,0.803556222,0.747712308,0.973169945,0.931002528,0.878883753,0.885730654,0.784686458,0.968397808,0.877838171,0.891592425,0.944676362,0.709628636,0.922828362
185,0.678096241,0.738136781,0.734244182,0.991410187,0.942614889,0.880467945,0.890822705,0.824829118,0.978836267,0.798503501,0.752207084,0.665214135,0.914482261,0.893777573,0.753742015,0.610077366
186,0.935598931,0.604567193,0.881479912,0.988102844,0.775064531,0.693989362,0.881948404,0.926851257,0.818572126,0.98681411,0.620667489,0.801918239,0.887381579,0.945056188,0.671702245,0.920001393
187,0.82108283,0.758621473,0.652686011,0.946118304,0.662909283,0.723915144,0.716018213,0.948565614,0.869081198,0.918672559,0.70018716,0.84994964,0.828698393,0.933132151,0.962434824,0.604862709
188,0.869607968,0.62073432,0.819543466,0.715053092,0.72271064,0.741183401,0.84851698,0.733619986,0.89307962,0.761810954,0.62734128,0.913503937,0.71430333,0.773106752,0.874177553,0.732982463
189,0.622634262,0.749568419,0.977779433,0.856693759,0.868591659,0.852912861,0.679596856,0.767333546,0.900375919,0.640549159,0.71114111,0.710527643,0.772807571,0.992147496,0.627001019,0.807480398
190,0.671745873,0.988270618,0.645321402,0.761440401,0.895153994,0.881821771,0.769091455,0.738609667,0.759044951,0.705710505,0.682133175,0.793215879,0.707413502,0.714984666,0.862702425,0.987414933
191,0.84145488,0.630791787,0.630233446,0.980569288,0.718916316,0.636826794,0.839617835,0.849459511,0.859401928,0.706960811,0.606044274,0.986006148,0.700357218,0.870410515,0.882651948,0.844002967
192,0.725162958,0.708438502,0.839067313,0.946438253,0.978693492,0.642362322,0.661931445,0.977894504,0.894614091,0.95319753,0.681053054,0.835034348,0.880455838,0.872044754,0.763260676,0.606157957
193,0.833170423,0.701240616,0.780101698,0.983032406,0.759614127,0.935920643,0.675416242,0.868984199,0.990802782,0.64075724,0.603327977,0.773433117,0.637050193,0.89935374,0.965819466,0.773608389
194,0.703484657,0.773761328,0.889379127,0.603621665,0.835781596,0.845316674,0.855075299,0.696808832,0.885621089,0.636556595,0.679708135,0.950988019,0.89548926,0.605498222,0.699350504,0.685762593
195,0.708322531,0.699023908,0.625010518,0.783576207,0.89309339,0.84269269,0.869148667,0.632459671,0.980596284,0.935396734,0.922036127,0.929193522,0.973084203,0.817701586,0.680112807,0.846713443
196,0.897152597,0.895166957,0.80857961,0.627383488,0.748445175,0.968306643,0.833779564,0.815332777,0.707541406,0.747379568,0.958138436,0.866585219,0.914954811,0.781738169,0.852098888,0.699353443
197,0.882184332,0.771040533,0.777018206,0.85972893,0.974512249,0.625602539,0.929897295,0.716953244,0.777567782,0.608765332,0.720418431,0.801052497,0.622470431,0.796438292,0.970844252,0.642157287
198,0.905776291,0.763868421,0.862069486,0.704094639,0.663796905,0.664185046,0.628196778,0.674258682,0.865687754,0.952676245,0.925650274,0.874053724,0.644172745,0.715674979,0.72392275,0.699982779
199,0.806002264,0.814221526,0.74275439,0.741515663,0.931422239,0.915717139,0.723118333,0.965515378,0.981126007,0.730697017,0.74176998,0.802253661,0.976448325,0.950527773,0.641027185,0.757092297
200,0.821348476,0.801252989,0.677545227,0.943526708,0.870776313,0.93516335,0.943505712,0.899342341,0.77568424,0.844218702,0.664146162,0.869458167,0.671701302,0.877579836,0.691839264,0.64702052
201,0.666113796,0.600796854,0.887495847,0.89296042,0.80597334,0.66454512,0.633421735,0.607651587,0.666299271,0.956342214,0.696614737,0.741708531,0.642138194,0.688944522,0.807689828,0.843101073
202,0.698140926,0.623092864,0.756413148,0.693681348,0.687821569,0.983945121,0.846520194,0.822751377,0.766310041,0.771577733,0.816362002,0.878571923,0.880858438,0.668677563,0.800045101,0.764783238
203,0.948210787,0.852567568,0.813001627,0.646157857,0.842255156,0.646881562,0.73488263,0.657136786,0.876829459,0.682500846,0.756743749,0.958269911,0.681726553,0.803122026,0.767708664,0.607249616
204,0.917103245,0.627618363,0.789702008,0.824271318,0.851370583,0.875452652,0.701308953,0.603991511,0.889377465,0.81426264,0.934447081,0.928555345,0.937330467,0.794037864,0.733451358,0.916623281
205,0.780517645,0.673376879,0.941989608,0.953023951,0.786523902,0.630279891,0.755130436,0.921415064,0.960709611,0.681389097,0.626789445,0.950940181,0.755761976,0.816704386,0.987226325,0.626625891
206,0.859327203,0.629642169,0.750187571,0.921525818,0.773388893,0.998872942,0.823623714,0.728464861,0.68804453,0.740208214,0.74901331,0.627485471,0.74782968,0.785695408,0.889095101,0.862691794
207,0.883506262,0.603345473,0.68706696,0.864673715,0.793595747,0.60212539,0.921797857,0.909123829,0.819367665,0.62658533,0.90660602,0.833485435,0.912783991,0.900698797,0.921200829,0.807203227
208,0.656129807,0.868462989,0.848189514,0.896901275,0.667952402,0.67799008,0.956163807,0.899991119,0.963291395,0.903486128,0.838862122,0.861653095,0.95565117,0.831522702,0.85295653,0.662590686
209,0.789568488,0.886558845,0.708377079,0.680901672,0.725530723,0.696600251,0.685965055,0.769940337,0.963135406,0.802823859,0.675168152,0.630788668,0.878462458,0.753119506,0.928732379,0.863804307
210,0.91849658,0.708778416,0.876943569,0.705624794,0.975627392,0.854549713,0.72980472,0.707804745,0.676370634,0.877856384,0.687486245,0.838121306,0.705854011,0.864787578,0.925975891,0.911210097
211,0.904340532,0.675088962,0.635353979,0.879579531,0.747338886,0.772938491,0.612459637,0.70383058,0.613470562,0.951674309,0.697358673,0.822934868,0.615591728,0.866738957,0.729210938,0.959167675
212,0.955247276,0.730116247,0.960384358,0.998463069,0.930166266,0.937948539,0.699603494,0.83068096,0.626902366,0.637967175,0.999557045,0.7306557,0.899273565,0.922666021,0.943209308,0.999051319
213,0.696598594,0.616140331,0.764476607,0.652032268,0.608970356,0.744170731,0.9134953,0.826472276,0.725111196,0.861736802,0.692807272,0.605752578,0.905741355,0.849497234,0.90492105,0.615575207
214,0.934847851,0.84781048,0.82535814,0.849845619,0.945773299,0.834774603,0.832380152,0.996271663,0.902692067,0.776917522,0.8829588,0.755692189,0.691550185,0.838740751,0.971272839,0.971655808
215,0.736762111,0.811070986,0.684654359,0.998252444,0.992447163,0.859803572,0.921765624,0.886040065,0.837263288,0.621339199,0.781905737,0.869914521,0.871012646,0.749249047,0.976676795,0.666942813
216,0.800143778,0.876353591,0.878854322,0.859455583,0.710115285,0.662482627,0.854376131,0.839720846,0.671742404,0.882055658,0.782068797,0.867104237,0.934946832,0.667891371,0.607657947,0.911641035
217,0.84387897,0.879855828,0.93526199,0.921124374,0.984368059,0.814374032,0.795398253,0.76075488,0.661476417,0.829042893,0.71080501,0.968523005,0.833276322,0.837136072,0.741969864,0.620795741
218,0.612697506,0.769334058,0.633826151,0.842738782,0.952389202,0.953165927,0.863618164,0.684492733,0.945198733,0.954437374,0.678661434,0.894970434,0.71460782,0.921056125,0.99889516,0.612010402
219,0.958946346,0.849052213,0.989353048,0.786003807,0.938955172,0.624957627,0.73411162,0.626806615,0.990137253,0.926789563,0.941018968,0.975186093,0.634041394,0.754239037,0.628413956,0.684317241
220,0.691746311,0.787642884,0.707424867,0.640391243,0.666996436,0.658910225,0.989230719,0.903717003,0.987104586,0.775896195,0.711347393,0.919317279,0.730501567,0.719753349,0.693002397,0.651871591
221,0.702585224,0.742127899,0.869597683,0.625025937,0.684202776,0.923609456,0.658768769,0.737058059,0.945863569,0.661970124,0.633094734,0.793815198,0.720967805,0.825363346,0.921521956,0.654859395
222,0.832279634,0.802203504,0.657631514,0.849599394,0.709456167,0.795133727,0.63290893,0.783833623,0.722585387,0.928952484,0.622791491,0.76744291,0.78337257,0.890002431,0.82971503,0.866884935
223,0.910819714,0.944881189,0.725550199,0.815209082,0.936043231,0.995780452,0.955807724,0.748586905,0.678066607,0.795757015,0.896656581,0.797027628,0.793272345,0.935292168,0.744561512,0.94391787
224,0.76272192,0.731293242,0.781595964,0.904978783,0.650400811,0.678567686,0.98057793,0.670196651,0.827090927,0.831725787,0.795849785,0.857898099,0.69193069,0.821064907,0.748869302,0.864666904
225,0.656489417,0.828350967,0.674108142,0.711457225,0.68748392,0.673135112,0.930284381,0.714283027,0.970849513,0.98797061,0.828504188,0.657200449,0.749819297,0.919092905,0.746956291,0.634806887
226,0.822713964,0.938048341,0.918370555,0.670049256,0.869105846,0.688201705,0.687283014,0.949628709,0.699867581,0.705298939,0.600261356,0.948267614,0.917037925,0.850931574,0.900106306,0.660819427
227,0.783329438,0.740487755,0.637510611,0.794452194,0.96829586,0.616023648,0.716584365,0.683016374,0.695258661,0.963373821,0.787227622,0.786519765,0.904230257,0.661796882,0.794906142,0.771994086
228,0.838764276,0.999823081,0.907779558,0.759146281,0.931021221,0.668283345,0.612185475,0.681779349,0.736164622,0.804232303,0.846051656,0.964242287,0.803941604,0.800510258,0.620097204,0.613964621
229,0.820463985,0.775271445,0.935672158,0.664271834,0.609988665,0.779615507,0.694991423,0.619845749,0.889839315,0.6446372,0.8433278,0.7124199,0.66939842,0.751900609,0.92057831,0.756837431
230,0.90030786,0.650194519,0.909108568,0.69477333,0.870957252,0.826312622,0.971657887,0.754929007,0.626466076,0.607662194,0.930743424,0.809894255,0.910097621,0.69377024,0.738033498,0.612041549
